QUESTION_ID,QUESTION,ANS_LONG,IS_ON_TOPIC,ANS_SHORT
1000070830,What is considered a severity 1 issue,"<h1 class=""topicTitle"">Can you provide examples of the different Watson severity issues?</h1> <p>If the application user interface (UI) is down or Watson is not responding, that is an example of a severity 1 issue. When a user can log in, but the system is slow to respond, that is considered a level 2. If data returned by the Watson Solution appears to be incomplete or out-of-date, that is a level 3. If you want to simply add a new user to the service that is an example of a level 4 severity issue.
</p>",TRUE,
1000070831,what is content analytics,"<h1 class=""topicTitle"">What is ICA?</h1> <p>IBM((R)) Content Analytics with Enterprise Search is a search and analytics platform that combines the power of content analytics with the scale of enterprise search in one offering. It uses rich-text analysis to surface new, actionable insights from enterprise content. IBM Content Analytics with Enterprise Search tackles complex search analytics issues even as your information grows to &quot;big data&quot; scale.
</p>",TRUE,
1000070832,What is content analytics?,"<h1 class=""topicTitle"">What is ICA?</h1> <p>IBM((R)) Content Analytics with Enterprise Search is a search and analytics platform that combines the power of content analytics with the scale of enterprise search in one offering. It uses rich-text analysis to surface new, actionable insights from enterprise content. IBM Content Analytics with Enterprise Search tackles complex search analytics issues even as your information grows to &quot;big data&quot; scale.
</p>",TRUE,
1000070833,what is corpus,"<h1 class=""topicTitle"">Corpus</h1> <p>In linguistics, a corpus is a large and structured set of texts that are usually electronically stored and processed. In the IBM Watson system, the corpus represents a collection of as yet unprocessed data resources for a specific domain or target solution. The plural form of corpus is corpora.
</p>",TRUE,
1000070835,what is ctm?,,FALSE,
1000070836,What is CTP?,"<h1 class=""topicTitle"">CTP</h1> <p>Common tooling platform. A Watson platform for developing tools, customizations, and integrations to existing CTP tools for Watson system development, testing and accuracy analysis.
</p>",TRUE,
1000070837,What is DAS?,,FALSE,
1000070838,What is Data Explorer?,"<h1 class=""topicTitle"">What is Watson Explorer?</h1> <p>Watson Explorer combines content and data from many different systems throughout the enterprise and presents it to users in a single view, dramatically reducing the amount of time spent looking for information and increasing the ability to work smarter. Explorer's 360-degree information applications deliver data, analytics, and cognitive insights relevant to the user's role, context, and current activities.
</p>",TRUE,
1000070839,What is data ingestion?,"<h1 class=""topicTitle"">What is Ingestion?</h1> <p>Ingestion is the process of feeding data into the system to create its base of knowledge. Processing is performed on the content as it is added to the system, including the creation of derived data resources such as search indexes and a formal knowledge base, and natural language preprocessing of text corpora.
</p>",TRUE,
1000070840,what is date today?,,FALSE,
1000070841,What is David Ferrucci doing now?,,FALSE,
1000070843,what is ddi?,,FALSE,
1000070846,What is depablification?,,FALSE,
1000070847,What is DET process?,,FALSE,
1000070848,what is discovery advisor,"<h1 class=""topicTitle"">IBM Watson Discovery Advisor</h1> <p>Watson Discovery Advisor is an application that researchers can use to find patterns and discover connections within a large data set.
</p><p>The Discovery Advisor is not a traditional question answering application. Rather, the goal of the Discovery Advisor is to return passages from the knowledge base that serve as evidence for the top answers to a question, and to enable those passages to be explored. A researcher can delve further into the knowledge base by proposing an alternate answer that he knows or that he finds within a returned passage. When the alternate answer is submitted to Watson evidence passages that relate to both the original question and the asserted answer are returned. By repeating this process, the researcher can chain together a series of passages that support a line of inquiry, in effect enabling him to test a hypothesis or formulate a new one.
</p>",TRUE,
1000070850,what is doing in genomic research?,"<h1 class=""topicTitle"">Cleveland Clinic Use Watson to Advance Genomic Research for Cancer Care Pilot</h1> <p>In October 2014, a new initiative was announced to accelerate the adoption of genomic based medicine at Cleveland Clinic. Researchers at Cleveland Clinic will use IBM <a href=""http://www-03.ibm.com/innovation/us/watson/"">Watson</a> technology in the area of genomic research to help oncologists deliver personalized medicine by uncovering new cancer treatment options for patients.
</p><p>The Lerner Research Institute's Genomic Medicine Institute at Cleveland Clinic plans to evaluate Watson's ability to help oncologists develop more personalized care to patients for a variety of cancers. Clinicians lack the tools and time required to bring DNA-based treatment options to their patients and to do so, they must correlate data from genome sequencing to reams of medical journals, new studies and clinical records. At a time when medical information is doubling every five years, a faster option is needed.
</p><p>This use of Watson aims to find the &quot;needle in the haystack&quot; through identifying patterns in genome sequencing and medical data to unlock insights that will help clinicians bring the promise of genomic medicine to their patients. The combination of Cleveland Clinic's clinical expertise coupled with the power of IBM's Watson system will enable improvements to, and learnings within, the Watson tool with the shared goal of helping medical professionals develop personalized cancer care.
</p>",TRUE,
1000070851,what is engagement advisor?,"<h1 class=""topicTitle"">What is IBM Watson Engagement Advisor</h1> <p>IBM Watson((TM)) Engagement Advisor is a configuration of the Watson platform optimized for customer assistance scenarios. It focuses on providing the best possible answers to descriptive questions. Descriptive questions call for explanations, definitions, and descriptions to help a user get the information needed to make a decision or to explore options.
</p><p>IBM Watson Engagement Advisor can also answer procedural questions, including how-to and troubleshooting questions.
</p><p>Watson Engagement Advisor includes mobile and web browser versions of a Watson Advisor user interface for users to submit questions. The Advisor is a chat window that can be integrated into an existing environment or application.
</p>",TRUE,
1000070852,what is esg,"<h1 class=""topicTitle"">ESG</h1> <p>English Slot Grammar parser.
</p>",TRUE,
1000070853,What is evidence?,"<h1 class=""topicTitle"">Hypothesis and evidence scoring</h1> <p>The hypotheses and supporting evidence are scored based on evidence found in the knowledge base and past search results.
</p><p>Evidence retrieval searches for passages in the text to support the candidate answer. Then, evidence scoring based on the text from the evidence retrieval is performed.
</p><p>Apply a filter, and for those answers that pass the filter test, run supporting evidence retrieval steps. Do deep evidence scoring for each of these supporting evidence entities.
</p><p>Examples of passage scoring include:
</p><ul><li>Textual alignment: Tries to align the passes to the original question. Dependent passes connect to text-passage results on a search that is based on the returned data objects.
</li><li>Term matching: Matches term and a variation on term between terms in a passage and in the original question.
</li><li>Logical form analysis: All of this produces more evidence features for each candidate answer.
</li></ul>",TRUE,
1000070854,What is final merger,"<h1 class=""topicTitle"">Final merging and ranking</h1> <p>The collection of possible answers is merged and final scoring is done before the answer or set of answers is returned, along with confidence levels. As many as hundreds of candidate answers might be generated and then be scored based on the various analytics components.
</p><p>Final merging is based in part on the machine-learning models that are generated as part of training the system.
</p><p>In final merging and ranking, in instances where a question was decomposed, the results are brought together again. Most merging is done by combining variations of the same candidate answers and then generating features, applying machine learning models, ranking answers and estimating confidence, and producing final answers and their scores.
</p>",TRUE,
1000070855,What is generating a hypothesis,"<h1 class=""topicTitle"">Hypothesis generation</h1> <p>Also known as candidate answer generation. This is the step in an IBM Watson pipeline where all possible candidate answers for a given case are identified from the available content.
</p>",TRUE,
1000070856,what is glimpse,,FALSE,
1000070857,what is GLIMPSE?,,FALSE,
1000070858,What is going on?,,FALSE,
1000070859,what is google?,,FALSE,
1000070860,what is ground truth,"<h1 class=""topicTitle"">What is ground truth?</h1> <p>Ground truth is used to train and test the Watson solution by splitting it into subsets to train the machine learning models and test the trained system. The system is also tested by using a blind test set of questions that are collected but are not included in the ground truth.
</p>",TRUE,
1000070861,What is Ground Truth?,"<h1 class=""topicTitle"">What is ground truth?</h1> <p>Ground truth is used to train and test the Watson solution by splitting it into subsets to train the machine learning models and test the trained system. The system is also tested by using a blind test set of questions that are collected but are not included in the ground truth.
</p>",TRUE,
1000070862,What is HRMS link,,FALSE,
1000070863,what is hypothesis generation?,"<h1 class=""topicTitle"">Hypothesis generation</h1> <p>Also known as candidate answer generation. This is the step in an IBM Watson pipeline where all possible candidate answers for a given case are identified from the available content.
</p>",TRUE,
1000070865,What is IBM confidential?,,FALSE,
1000070866,what is ibm connections,,FALSE,
1000070867,What is IBM doing with MD Anderson,"<h1 class=""topicTitle"">What is happening at MD Anderson ?</h1> <p>MD Anderson's Oncology Expert AdvisorTM(OEA) powered by IBM Watson is designed to integrate the knowledge of the institution's clinicians and researchers, and to advance its goal of treating patients with the most effective, safe and evidence-based standard of care available.
</p>",TRUE,
1000070868,What is IBM doing with MDA,"<h1 class=""topicTitle"">What is happening at MD Anderson ?</h1> <p>MD Anderson's Oncology Expert AdvisorTM(OEA) powered by IBM Watson is designed to integrate the knowledge of the institution's clinicians and researchers, and to advance its goal of treating patients with the most effective, safe and evidence-based standard of care available.
</p>",TRUE,
1000070869,What is IBM doing with MSK,"<h1 class=""topicTitle"">What is Memorial Sloan Kettering doing with Watson?</h1> <p>Memorial Sloan Kettering Cancer Center joined forces with IBM to put IBM Watson to work. Beginning with breast and lung cancers, the organizations are consolidating clinical expertise, molecular and genomic data, and a vast repository of cancer case histories into a solution that helps oncologists tackle the enormous amount of medical information relevant to their cases.
</p>",TRUE,
1000070870,what is IBM Watson,"<h1 class=""topicTitle"">watson history : What is Watson?</h1> <p>IBM Watson is an analytical computing system that specializes in understanding the meaning of questions posed in natural human language and that draws on a broad domain of knowledge to respond quickly.
</p><p>Watson is a cognitive technology that helps augment and scale expertise by processing information more like a human than a computer by understanding natural language -- real language that is not specially designed and encoded just for computers, but language that humans use to capture and communicate knowledge. As it formulates a response, Watson applies advanced analytics to generate hypotheses, weigh and evaluate relevant evidence, and identify the information that is most likely to be useful. See <a href=""http://www.youtube.com/watch?v=Y_cqBP08yuA%2522%20%5Co%20%2522(Opens%20in%20a%20new%20tab%20or%20window)%2522%20%5Ct%20%2522_blank"">http://www.youtube.com/watch?v=Y_cqBP08yuA</a>.
</p><p>Watson is not a search engine. Search engines become less accurate as more information is introduced to the search. Search engines scan the internet for content; some good, some bad. Search relies on factors such as keywords to bring up thousands of web pages that may - or may not -- hold the answer to what a user is asking. Watson is able to leverage additional information to become increasingly precise. Companies today have an abundance of information, most of it in an unstructured form that is not stored in database rows and columns and is therefore unusable by most traditional computing systems. Watson can help you to extract meaning from big data. See <a href=""http://www.youtube.com/watch?v=np1sJ08Q7lw%2522%20%5Co%20%2522(Opens%20in%20a%20new%20tab%20or%20window)%2522%20%5Ct%20%2522_blank"">http://www.youtube.com/watch?v=np1sJ08Q7lw</a>.
</p>",TRUE,
1000070871,What is IBM Watson?,"<h1 class=""topicTitle"">watson history : What is Watson?</h1> <p>IBM Watson is an analytical computing system that specializes in understanding the meaning of questions posed in natural human language and that draws on a broad domain of knowledge to respond quickly.
</p><p>Watson is a cognitive technology that helps augment and scale expertise by processing information more like a human than a computer by understanding natural language -- real language that is not specially designed and encoded just for computers, but language that humans use to capture and communicate knowledge. As it formulates a response, Watson applies advanced analytics to generate hypotheses, weigh and evaluate relevant evidence, and identify the information that is most likely to be useful. See <a href=""http://www.youtube.com/watch?v=Y_cqBP08yuA%2522%20%5Co%20%2522(Opens%20in%20a%20new%20tab%20or%20window)%2522%20%5Ct%20%2522_blank"">http://www.youtube.com/watch?v=Y_cqBP08yuA</a>.
</p><p>Watson is not a search engine. Search engines become less accurate as more information is introduced to the search. Search engines scan the internet for content; some good, some bad. Search relies on factors such as keywords to bring up thousands of web pages that may - or may not -- hold the answer to what a user is asking. Watson is able to leverage additional information to become increasingly precise. Companies today have an abundance of information, most of it in an unstructured form that is not stored in database rows and columns and is therefore unusable by most traditional computing systems. Watson can help you to extract meaning from big data. See <a href=""http://www.youtube.com/watch?v=np1sJ08Q7lw%2522%20%5Co%20%2522(Opens%20in%20a%20new%20tab%20or%20window)%2522%20%5Ct%20%2522_blank"">http://www.youtube.com/watch?v=np1sJ08Q7lw</a>.
</p>",TRUE,
1000070873,what is ICA?,"<h1 class=""topicTitle"">What is ICA?</h1> <p>IBM Watson Content Analytics is a powerful analytics solution that helps organizations aggregate, analyze and visualize massive amounts of information to expose unique insights. Watson Content Analytics helps organizations interpret and understand their enterprise information to validate what is known and reveal what is unknown.
</p>",TRUE,
1000070874,What is IDE?,,FALSE,
1000070875,What is in your corpus?,"<h1 class=""topicTitle"">Content in the corpus</h1> <p>Content means the documents that are uploaded for creating a corpus by using the Corpus management tool.
</p><p>Documents that are uploaded and preprocessed to create a corpus that provides answers to questions is called the <i>answer store</i>.
</p><p>To create the current corpus, the team ingested technical white papers, sales and marketing content about Watson, information center help topics for various Watson products and technologies, as well as some information about the IBM Watson((TM)) organization. The corpus includes PDF, HTML, and DOC files.
</p>",TRUE,
1000070876,What is ingestion,"<h1 class=""topicTitle"">What is Ingestion?</h1> <p>Ingestion is the process of feeding data into the system to create its base of knowledge. Processing is performed on the content as it is added to the system, including the creation of derived data resources such as search indexes and a formal knowledge base, and natural language preprocessing of text corpora.
</p>",TRUE,
1000070880,what is iwa,,FALSE,
1000070881,what is jeopardy,"<h1 class=""topicTitle"">What is Jeopardy?</h1> <p>Jeopardy! is an American television quiz show in which contestants are presented with general knowledge clues in the form of answers, and must phrase their responses in question form. <a href=""http://en.wikipedia.org/wiki/Jeopardy"">http://en.wikipedia.org/wiki/Jeopardy</a>.</p><span>
</span>",TRUE,
1000070882,what is jeopardy?,"<h1 class=""topicTitle"">What is Jeopardy?</h1> <p>Jeopardy! is an American television quiz show in which contestants are presented with general knowledge clues in the form of answers, and must phrase their responses in question form. <a href=""http://en.wikipedia.org/wiki/Jeopardy"">http://en.wikipedia.org/wiki/Jeopardy</a>.</p><span>
</span>",TRUE,
1000070883,What is LAT?,"<h1 class=""topicTitle"">LAT</h1> <p>Lexical Answer Type. The term in a question or category that indicates the type of entity that is being asked for, independent of assigning semantics to that term.
</p>",TRUE,
1000070884,What is Lotus Notes?,,FALSE,
1000070885,Lucene,"<h1 class=""topicTitle"">Lucene</h1> <p>Full text search engine.
</p>",TRUE,
1000070886,what is machine learning,"<h1 class=""topicTitle"">Watson and Machine Learning</h1> <p>Machine learning helps Watson teach itself and learn from experts. Experts train and refine Watson's evaluation of evidence and relationships and it applies this learning to future evaluation. This is an example of &quot;machine learning.&quot;
</p>",TRUE,
1000070888,What is MD Anderson doing with watson,"<h1 class=""topicTitle"">What is happening at MD Anderson ?</h1> <p>MD Anderson's Oncology Expert AdvisorTM(OEA) powered by IBM Watson is designed to integrate the knowledge of the institution's clinicians and researchers, and to advance its goal of treating patients with the most effective, safe and evidence-based standard of care available.
</p>",TRUE,
1000070889,what is md buyline,"<h1 class=""topicTitle"">What is MD Buyline doing with Watson?</h1> <p>MD Buyline has developed a procurement advisor Powered by IBM Watson to help provide rapid decision support. MD Buyline's data, research, and domain expertise, in conjunction with a Watson service, is anticipated to deliver a transformative procurement experience. By enabling informative comparison of medical device options, this solution is expected to help drive optimal purchasing decisions for providers.
</p>",TRUE,
1000070890,what is md buyline doing with watson?,"<h1 class=""topicTitle"">What is MD Buyline doing with Watson?</h1> <p>MD Buyline has developed a procurement advisor Powered by IBM Watson to help provide rapid decision support. MD Buyline's data, research, and domain expertise, in conjunction with a Watson service, is anticipated to deliver a transformative procurement experience. By enabling informative comparison of medical device options, this solution is expected to help drive optimal purchasing decisions for providers.
</p>",TRUE,
1000070891,what is memorial sloan kettering doing with watson,"<h1 class=""topicTitle"">What is Memorial Sloan Kettering doing with Watson?</h1> <p>Memorial Sloan Kettering Cancer Center joined forces with IBM to put IBM Watson to work. Beginning with breast and lung cancers, the organizations are consolidating clinical expertise, molecular and genomic data, and a vast repository of cancer case histories into a solution that helps oncologists tackle the enormous amount of medical information relevant to their cases.
</p>",TRUE,
1000070892,what is MLP,,FALSE,
1000070893,What is Mockingbird,"<h1 class=""topicTitle"">What is Mockingbird?</h1> <p>Mockingbird is a tool to analyze and decipher social media messaging with the highest resonance for varying &quot;communities&quot; (audiences) and further suggesting the optimal words with the most positive impact.</p><span>
</span>",TRUE,
1000070894,What is Mockingbird?,"<h1 class=""topicTitle"">What is Mockingbird?</h1> <p>Mockingbird is a tool to analyze and decipher social media messaging with the highest resonance for varying &quot;communities&quot; (audiences) and further suggesting the optimal words with the most positive impact.</p><span>
</span>",TRUE,
1000070895,"what is more powerful, a .223 caliber bullet or a .45 caliber bullet",,FALSE,
1000070896,what is my name?,,FALSE,
1000070897,what is natural language processing,"<h1 class=""topicTitle"">What is Natural Language Processing?</h1> <p>Natural language processing (NLP) is a field of artificial intelligence that deals with analyzing, understanding and generating the languages that humans use naturally in order to interface with computers in both written and spoken contexts using natural human languages instead of computer languages.
</p>",TRUE,
1000070898,What is natural language?,"<h1 class=""topicTitle"">What is Natural Language?</h1> <p>Natural language is how humans actually use language. Natural language contains puns, slang, jargon, acronyms and even words used in the wrong context. Computers are really good at computation, but they struggle with natural language because it's implicit, highly contextual and ambiguous - and often imprecise.
</p>",TRUE,
1000070899,what is neo,"<h1 class=""topicTitle"">What is project neo?</h1> <p>Project Neo brought together the natural language interface with reporting and dashboarding on the cloud, SPSS Analytic Catalyst, providing the guided analytics and data navigation, and IBM Concert, that organizations can use to deploy a collaborative and tasked oriented application in a unified user interface. These are all combined to provide a unified self-service analytics platform for business users in the cloud.
</p>",TRUE,
1000070900,what is neo?,"<h1 class=""topicTitle"">What is project neo?</h1> <p>Project Neo brought together the natural language interface with reporting and dashboarding on the cloud, SPSS Analytic Catalyst, providing the guided analytics and data navigation, and IBM Concert, that organizations can use to deploy a collaborative and tasked oriented application in a unified user interface. These are all combined to provide a unified self-service analytics platform for business users in the cloud.
</p>",TRUE,
1000070901,What is NLP,"<h1 class=""topicTitle"">What is NLP?</h1> <p>Natural Language Processing (NLP) is a field of artificial intelligence and linguistics that studies the problems inherent in the processing and manipulation of natural language, with an aim to increase the ability of computers to understand human languages.
</p>",TRUE,
1000070902,what is nlp?,"<h1 class=""topicTitle"">What is NLP?</h1> <p>Natural Language Processing (NLP) is a field of artificial intelligence and linguistics that studies the problems inherent in the processing and manipulation of natural language, with an aim to increase the ability of computers to understand human languages.
</p>",TRUE,
1000070903,what is NPL,"<h1 class=""topicTitle"">What is NLP?</h1> <p>Natural Language Processing (NLP) is a field of artificial intelligence and linguistics that studies the problems inherent in the processing and manipulation of natural language, with an aim to increase the ability of computers to understand human languages.
</p>",TRUE,
1000070904,what is our sun made of?,,FALSE,
1000070905,What is PII?,"<h1 class=""topicTitle"">PII</h1> <p>Personally Identifiable Information. Information that can be used to uniquely identify, contact, or locate a single person or can be used with other sources to uniquely identify a single individual.
</p>",TRUE,
1000070909,What is project lucy?,"<h1 class=""topicTitle"">Watson in Africa</h1> <p>Our most important pan-African initiative, <a href=""http://www.research.ibm.com/labs/africa/project-lucy.shtml"">Project Lucy</a>, is a 10-year, $100 million effort to take on many of Africa's grand challenges and foster economic development by harnessing IBM Watson and other sophisticated technologies.
</p>",TRUE,
1000070911,what is project neo?,"<h1 class=""topicTitle"">What is project neo?</h1> <p>Project Neo brought together the natural language interface with reporting and dashboarding on the cloud, SPSS Analytic Catalyst, providing the guided analytics and data navigation, and IBM Concert, that organizations can use to deploy a collaborative and tasked oriented application in a unified user interface. These are all combined to provide a unified self-service analytics platform for business users in the cloud.
</p>",TRUE,
1000070912,what is rave,"<h1 class=""topicTitle"">What is Rave?</h1> <p>The IBM Rapidly Adaptive Visualization Engine (RAVE) is a software component integrated in over 30 IBM applications to date. It is a highly adaptive technology that enables integrating application developers, partners and customers to quickly create and customize their own library of interactive visualizations, with fidelity across web, mobile and desktop platforms.
<br/><br/></p>",TRUE,
1000070914,what is relevant,,FALSE,
1000070917,What is sccd,"<h1 class=""topicTitle"">What is the SmartCloud Control Desk (SCCD)?</h1> <p>IBM SmartCloud Control Desk (SCCD) is an enterprise application that the Watson Cloud Technology and Support team uses to manage customer incidents. SCCD is used by IBM employees to open an incident with Support. You must have an SCCD ID to open an incident using SCCD.</p>
<p><a href=""https://ibm.biz/sccdrequestid""><b>https://ibm.biz/sccdrequestid</b></a> </p><span>
</span>",TRUE,
1000070921,What is SIRE?,"<h1 class=""topicTitle"">What is Relationship Extraction</h1> <p>Parses sentences into their various components and detects relationships between the components. The service maps the relationships between the components so that users or analytics engines can more easily understand the meaning of individual sentences and documents.
</p>",TRUE,
1000070922,What is Skynet?,"<h1 class=""topicTitle"">What is artificial intelligence?</h1> <p>Artificial intelligence is the theory and development of computer systems able to perform tasks that normally require human intelligence, such as visual perception, speech recognition, decision-making, and translation between languages.
</p>",TRUE,
1000070924,what is softlayer,,FALSE,
1000070925,what is software,,FALSE,
1000070926,What is soup,,FALSE,
1000070929,what is system u,"<h1 class=""topicTitle"">What is System U?</h1> <p>System U is a tool to analyze social media activity, e.g. Twitter, to capture customers' behavior and understand why they behave in certain ways (psychological portraits / client insights).</p><span>
</span>",TRUE,
1000070930,What is System U?,"<h1 class=""topicTitle"">What is System U?</h1> <p>System U is a tool to analyze social media activity, e.g. Twitter, to capture customers' behavior and understand why they behave in certain ways (psychological portraits / client insights).</p><span>
</span>",TRUE,
1000070931,what is system?,,FALSE,
1000070932,what is the acurracy of watson?,"<h1 class=""topicTitle"">How is accuracy measured?</h1> <p>Precision measures the percentage of questions the system gets right out of those it chooses to answer.
</p><p>Accuracy refers to the precision if all questions are answered. In other words, this is the percentage of correct answers for all questions asked. Accuracy can be measured in terms of how highly ranked the correct answer is in the final answer set. So, &quot;accuracy at one,&quot; would measure how often the correct answer is the top ranked position. For some applications, the correct answer might have to be only in the top five (or top &quot;n&quot;), so accuracy at 5 (or accuracy at &quot;n&quot;) might be the more appropriate metric to track.
</p>",TRUE,
1000070933,What is the airspeed velocity of an unladen swallow?,,FALSE,
1000070934,What is the average air speed velocity of an unmaided swallow,,FALSE,
1000070935,What is the capital of Germany?,,FALSE,
1000070936,what is the capitol of texas?,,FALSE,
1000070938,what is the date today,,FALSE,
1000070939,What is the Developer Mobility Challenge?,"<h1 class=""topicTitle"">Are there Watson mobile apps available?</h1> <p>Yes, the intended use for Watson is to have the technology accessible across mobile phones and tablets. The Watson Mobile Developer Challenge was an event launched with the goal of providing developers with the necessary SDKs to rapidly develop Watson mobile applications.</p><span>
</span>",TRUE,
1000070941,what is the difference between cognitive computing and artificial intelligence?,"<h1 class=""topicTitle"">What is the difference between Watson and artificial intelligence?</h1> <p>Cognitive computing systems learn and interact naturally with people to extend what either humans or machines could do on their own. They help humans make better decisions by penetrating the complexity of Big Data. <a href=""http://www.youtube.com/watch?v=np1sJ08Q7lw"">http://www.youtube.com/watch?v=np1sJ08Q7lw</a>.</p>
<p>While IBM Watson uses elements of AI such as machine learning, cognitive computing represents an entirely new shift in technology.
</p>",TRUE,
1000070942,What is the difference between Watson and SIRI or Google?,"<h1 class=""topicTitle"">Why is Watson Engagement Advisor better than a key word search of my data?</h1> <p>Watson is not a search engine. Search engines scan the internet for content; some good, some bad. Search relies on factors such as keywords to bring up thousands of web pages that may - or may not -- hold the answer to what user is asking.
</p><p>Watson - on the other hand -- understands the nuances of human language, so it is able to bring back relevant responses in context of the question. Watson also gets smarter, learning from interaction with its users, and each piece of data it ingests. http://www.youtube.com/watch?v=np1sJ08Q7lw.</p><span>
</span>",TRUE,
1000070943,What is the difference between Watson and Siri?,"<h1 class=""topicTitle"">What's the difference between Siri and Watson?</h1> <p>While Siri acts much like a voice activated search engine, identifying the closest match to the user input and referencing it including activating built-in mobile device functions. In contrast, Watson is unique in that it is fundamentally reasoning over unstructured information. Watson is actually taking the entire thought process from a person in the way they naturally speak, hypothesizing what the user is asking for, and then returning a high-confidence response.</p><span>
</span>",TRUE,
1000070945,What is the distance to the moon?,,FALSE,
1000070946,What is the Ecosystem?,"<h1 class=""topicTitle"">Watson Ecosystem</h1> <p>The IBM Watson Ecosystem will bring the cognitive capabilities of Watson to the cloud, allowing third parties to harness Watson's abilities to:
</p><p>-- Navigate the complexities of natural language.</p>
<p>-- Analyze vast and disparate sources of information returning confidence-weighted, evidence-based responses.</p>
<p>-- Adapt and learn with new interactions and outcomes.
</p><p>A new class of cognitive systems is emerging that can help give organizations the opportunity to change the way they think, act, and operate. The ecosystem brings together IBM's technology, tools, brand, and marketing with partners' experience, offerings, domain knowledge, and presence.
</p>",TRUE,
1000070947,what is the evidence for this answer?,"<h1 class=""topicTitle"">Content</h1> <p>The resources, structured or unstructured, that are ingested into the Watson system to form the knowledge base. These ingested resources are used to understand the question, determine hypotheses, find supporting evidence, and rank candidate answers. The term <i>content</i> is used to distinguish the source corpora from the term <i>data</i>, which consists of question sets and the answer key that are used to train and test the system.
</p>",TRUE,
1000070948,what is the food truck,"<h1 class=""topicTitle"">How did Watson learn to cook?</h1> <p>To build this application, we taught Watson about cooking by giving it about 9,000 Bon Appetit recipes to read, letting it glean insights about ingredient pairings, cooking styles, and dishes. The application combines these insights with information about food chemistry, hedonic psychophysics (the psychology of what people find pleasant and unpleasant), and regional and ethnic cooking.
</p>",TRUE,
1000070949,What is the future of watson?,"<h1 class=""topicTitle"">What is the potential of cognitive computing?</h1> <p>Despite tremendous advances in cognitive computing capabilities, organizations have only begun to scratch the surface of potential for this innovative technology. From improving customer engagement to enhancing research capabilities that identify new, life-saving medical treatments, the potential value of cognitive-based solutions is boundless.
</p>",TRUE,
1000070950,what is the IBM Food Truck?,"<h1 class=""topicTitle"">How did Watson learn to cook?</h1> <p>To build this application, we taught Watson about cooking by giving it about 9,000 Bon Appetit recipes to read, letting it glean insights about ingredient pairings, cooking styles, and dishes. The application combines these insights with information about food chemistry, hedonic psychophysics (the psychology of what people find pleasant and unpleasant), and regional and ethnic cooking.
</p>",TRUE,
1000070951,What is the latest on Warson?,"<h1 class=""topicTitle"">What is happening in Watson?</h1> <p>The first wave of Powered by Watson apps has been launched by our Ecosystem Partners, taking Watson into retail, travel, security, non-profit, healthcare, veterinarian medicine, and more. Established global partners, like Genesys, are advancing the use of cognitive capabilities in the call center. New services and products are opening up ways in which the market will see and experience a new era of computing. Watson Analytics, now in market, will help people understand data in new ways and even help them predict what might happen next.
</p>",TRUE,
1000070953,"What is the meaning of life, the universe, and everything?",,FALSE,
1000070954,what is the meaning of life?,,FALSE,
1000070955,What is the next challenge for Watson?,"<h1 class=""topicTitle"">What will the next generation of Watson be able to do?</h1> <p>Building on the foundational behavior Watson has learned thus far, its capacities will continue to expand into new areas. In the future, every aspect of human cognition - the abilities to see, hear, and experience - all of the sensory inputs that inform the way human beings think and respond within the context of the world around us, will be extended through Watson.
</p>",TRUE,
1000070956,What is the PAU?,"<h1 class=""topicTitle"">Candidate answer</h1> <p>An answer generated by the system which is evaluated for correctness and might be returned as the correct answer.
</p>",TRUE,
1000070957,What is the pipeline?,"<h1 class=""topicTitle"">Analysis Engine in Watson qa pipeline</h1> <p>The IBM Watson question answering pipeline consists of a top-level aggregate analysis engine that includes all of the annotators and flow control logic between them that is defined in one or more analysis engines for processing requests for answers.
</p>",TRUE,
1000070960,what is the purpose of this system,"<h1 class=""topicTitle"">What is Watson on Watson?</h1> <p>Watson on Watson is an instance of Watson Engagement Advisor. It is a working sample application that can answer questions about products and technologies in the Watson group. The corpus includes both technical content and sales and marketing content.
</p>",TRUE,
1000070961,what is the pythagorean theorem?,,FALSE,
1000070962,What is the Service Controller?,,FALSE,
1000070963,What is the strategic direction of the division?,"<h1 class=""topicTitle"">Watson Group and 51 Astor Place</h1> <p>The IBM Watson Group will have a new headquarters at 51 Astor Place in New York City's &quot;Silicon Alley&quot; technology hub, leveraging the talents of approximately 2,000 professionals, whose goal is to design, develop and accelerate the adoption of Watson cognitive technologies that transform industries and professions. The new group will tap subject matter experts from IBM's Research, Services, Software and Systems divisions, as well as industry experts who will identify markets that cognitive computing can disrupt and evolve, such as healthcare, financial services, retail, travel and telecommunications.
</p>",TRUE,
1000070964,What is the tallest mountain?,,FALSE,
1000070965,What is the TAU?,,FALSE,
1000070966,what is the technology behind watson?,"<h1 class=""topicTitle"">Unstructured Information Management Architecture (UIMA)</h1> <p>UIMA is a framework for building analytic solutions that can use both unstructured and structured data. The IBM Watson question answering pipeline is built on the UIMA framework.
</p><p>The IBM Watson pipeline includes a set of UIMA annotators that are used to respond to questions and generate answers. UIMA is available as an open source framework under the Apache license.
</p><p>Each UIMA component must implement interfaces defined by the framework and must provide self-describing metadata via XML descriptor files. The framework manages these components and the data flow between them. Components are written in Java or C++; the data that flows between components is designed for efficient mapping between these languages. UIMA additionally provides capabilities to wrap components as network services, and can scale to very large volumes by replicating processing pipelines over a cluster of networked nodes.
</p>",TRUE,
1000070967,what is the third planet from the sun?,,FALSE,
